DateTime,Depth,temp,OXY_oxy
2014-05-14,0.1,21.5335,295.0096875
2014-05-14,1,20.7267,302.7671875
2014-05-14,2,19.9773,303.839375
2014-05-14,3,17.7273,304.814375
2014-05-14,4,14.2853,287.63625
2014-05-14,5,11.7211,257.7609375
2014-05-14,6,9.6967,237.3590625
2014-05-14,7,8.5209,225.173125
2014-05-14,8,7.8544,200.198125
2014-05-14,9,7.3332,157.239375
2014-05-14,10,6.9084,91.004375
2014-05-14,11,6.8539,80.806875
2014-05-29,0.1,22.8648,278.7971875
2014-05-29,1,22.5354,285.4271875
2014-05-29,2,21.903,283.7784375
2014-05-29,3,20.561,280.0353125
2014-05-29,4,17.0268,283.264375
2014-05-29,5,11.1783,230.24875
2014-05-29,6,8.9796,204.6125
2014-05-29,7,7.922,146.8553125
2014-05-29,8,7.4196,102.9746875
2014-05-29,9,7.1392,9.0140625
2014-05-29,10,6.9399,7.0025
2014-05-29,11,6.8624,5.1184375
2014-06-04,0.1,23.5578,240.78625
2014-06-04,1,23.5571,241.5115625
2014-06-04,2,23.468,240.08
2014-06-04,3,21.5993,251.159375
2014-06-04,4,14.7595,246.2415625
2014-06-04,5,11.5501,218.21375
2014-06-04,6,9.8365,205.7309375
2014-06-04,7,8.4134,160.218125
2014-06-04,8,7.7758,99.50875
2014-06-04,9,7.2414,9.4846875
2014-06-04,10,6.9411,7.5525
2014-06-04,11,6.8007,5.7490625
2014-06-18,0.1,26.5018,231.0784375
2014-06-18,1,26.4896,231.063125
2014-06-18,2,26.4456,230.7625
2014-06-18,3,24.515,205.59375
2014-06-18,4,18.4536,203.45875
2014-06-18,5,13.0697,197.07375
2014-06-18,6,10.2099,178.4534375
2014-06-18,7,8.8451,105.7215625
2014-06-18,8,8.17,61.4146875
2014-06-18,9,7.6458,8.63
2014-06-18,10,7.2657,6.226875
2014-06-18,11,7.006,4.890625
2014-06-25,0.1,26.6621,237.3009375
2014-06-25,1,26.3005,236.144375
2014-06-25,2,26.1697,231.8975
2014-06-25,3,24.1546,193.4903125
2014-06-25,4,17.7377,190.79
2014-06-25,5,11.8613,166.5609375
2014-06-25,6,10.0187,150.86375
2014-06-25,7,8.7844,64.939375
2014-06-25,8,7.9784,9.435
2014-06-25,9,7.3861,6.206875
2014-06-25,10,7.0672,4.9046875
2014-06-25,11,6.9333,4.2125
2014-07-02,0.1,27.5475,242.6928125
2014-07-02,1,27.3661,241.8271875
2014-07-02,2,25.9502,237.8571875
2014-07-02,3,24.1301,199.2321875
2014-07-02,4,16.468,180.25375
2014-07-02,5,12.6727,167.083125
2014-07-02,6,9.7969,83.3746875
2014-07-02,7,8.6865,18.435
2014-07-02,8,7.9882,7.1715625
2014-07-02,9,7.4064,5.28375
2014-07-02,10,7.1015,4.4046875
2014-07-02,11,6.9079,4.1446875
2014-07-09,0.1,26.6066,238.2203125
2014-07-09,1,26.134,238.155
2014-07-09,2,25.848,229.18875
2014-07-09,3,23.3371,152.9334375
2014-07-09,4,17.7333,137.4659375
2014-07-09,5,12.3931,118.0284375
2014-07-09,6,9.8701,43.795
2014-07-09,7,8.6468,10.9778125
2014-07-09,8,7.874,6.515625
2014-07-09,9,7.4109,5.4353125
2014-07-09,10,7.1667,4.4975
2014-07-09,11,6.9663,4.109375
2014-07-16,0.1,25.7582,225.66625
2014-07-16,1,25.7695,226.140625
2014-07-16,2,25.7709,227.1671875
2014-07-16,3,25.5845,185.701875
2014-07-16,4,17.7392,89.086875
2014-07-16,5,11.9687,62.66625
2014-07-16,6,9.9571,28.6446875
2014-07-16,7,8.7778,8.3371875
2014-07-16,8,7.8179,6.3621875
2014-07-16,9,7.3856,5.393125
2014-07-16,10,7.1795,4.670625
2014-07-16,11,7.0282,4.4734375
2014-07-23,0.1,25.9965,245.305625
2014-07-23,1,25.7009,244.623125
2014-07-23,2,25.1677,241.161875
2014-07-23,3,21.6272,76.1365625
2014-07-23,4,16.3045,52.368125
2014-07-23,5,11.8443,39.4609375
2014-07-23,6,10.1908,21.4084375
2014-07-23,7,8.9308,5.9925
2014-07-23,8,7.9364,5.0165625
2014-07-23,9,7.4126,4.5865625
2014-07-23,10,7.1883,3.5196875
2014-07-23,11,6.9635,3.369375
2014-07-30,0.1,24.2081,224.0775
2014-07-30,1,23.9812,225.171875
2014-07-30,2,23.7127,213.513125
2014-07-30,3,22.5422,54.0465625
2014-07-30,4,16.6367,25.7015625
2014-07-30,5,12.3808,16.5671875
2014-07-30,6,9.6359,6.5878125
2014-07-30,7,8.3882,4.7934375
2014-07-30,8,7.6486,4.58625
2014-07-30,9,7.3734,4.049375
2014-07-30,10,7.2097,3.9559375
2014-07-30,11,7.0273,3.3959375
2014-08-13,0.1,21.6129,223.4315625
2014-08-13,1,21.6082,223.6509375
2014-08-13,2,21.6027,223.6653125
2014-08-13,3,21.599,223.2284375
2014-08-13,4,19.2448,35.175
2014-08-13,5,13.6034,11.798125
2014-08-13,6,10.5498,7.435625
2014-08-13,7,8.7916,5.99875
2014-08-13,8,8.058,5.401875
2014-08-13,9,7.4351,4.2409375
2014-08-13,10,7.2445,3.7909375
2014-08-13,11,7.1247,3.7596875
2014-09-04,0.1,25.8837,233.8775
2014-09-04,1,25.8815,233.380625
2014-09-04,2,24.8129,230.423125
2014-09-04,3,21.7209,74.8175
2014-09-04,4,17.647,20.7896875
2014-09-04,5,13.4034,32.3859375
2014-09-04,6,9.9134,5.9921875
2014-09-04,7,8.5393,4.6709375
2014-09-04,8,7.9216,4.343125
2014-09-04,9,7.5829,3.79875
2014-09-04,10,7.4015,3.550625
2014-09-04,11,7.2605,4.2434375
2014-09-25,0.1,19.3937,233.3725
2014-09-25,1,19.3886,233.5940625
2014-09-25,2,19.3687,233.351875
2014-09-25,3,19.3584,233.5140625
2014-09-25,4,19.3344,233.468125
2014-09-25,5,14.0564,12.8115625
2014-09-25,6,10.6705,7.6525
2014-09-25,7,8.8658,5.63625
2014-09-25,8,7.9429,4.799375
2014-09-25,9,7.6134,4.4003125
2014-09-25,10,7.4735,4.2034375
2014-09-25,11,7.3041,3.68375
2014-10-23,0.1,13.4511,259.86625
2014-10-23,1,13.4848,259.3971875
2014-10-23,2,13.4944,259.118125
2014-10-23,3,13.4956,258.9725
2014-10-23,4,13.4638,260.3096875
2014-10-23,5,13.4372,259.4428125
2014-10-23,6,13.4154,259.033125
2014-10-23,7,13.408,257.3903125
2014-10-23,8,11.8946,102.66625
2014-10-23,9,7.9047,13.6703125
2014-10-23,10,7.6451,9.3928125
2014-10-23,11,7.5454,7.9625
2015-05-14,0.1,21.05103,265.7834063
2015-05-14,1,20.8417,263.26
2015-05-14,2,18.5255,322.2103125
2015-05-14,3,15.1426,324.61875
2015-05-14,4,13.338,268.9903125
2015-05-14,5,11.408,165.226875
2015-05-14,6,9.8812,111.2534375
2015-05-14,7,8.7448,82.8840625
2015-05-14,8,7.9426,5.131875
2015-05-14,9,7.6994,3.009375
2015-05-14,10,7.5786,2.518125
2015-05-14,11,7.4605,2.635625
2015-05-21,0.1,20.1053,199.1875
2015-05-21,1,21.2811,255.6178125
2015-05-21,2,21.213,274.6953125
2015-05-21,3,17.2174,305.115625
2015-05-21,4,14.0815,251.288125
2015-05-21,5,11.8238,161.2296875
2015-05-21,6,10.053,101.243125
2015-05-21,7,8.4809,24.4196875
2015-05-21,8,7.8659,6.05
2015-05-21,9,7.6769,4.380625
2015-05-21,10,7.5897,3.51625
2015-05-21,11,7.5364,3.1078125
2015-05-28,0.1,23.869,264.8365625
2015-05-28,1,23.6969,265.745
2015-05-28,2,23.5388,259.7290625
2015-05-28,3,17.9548,268.311875
2015-05-28,4,14.7831,226.13
2015-05-28,5,12.6072,157.7628125
2015-05-28,6,10.5096,92.709375
2015-05-28,7,9.2911,35.689375
2015-05-28,8,8.4329,15.32125
2015-05-28,9,8.0365,3.7609375
2015-05-28,10,7.717,2.77625
2015-05-28,11,7.555525,2.405625
2015-06-04,0.1,22.2,232.5
2015-06-04,1,22.3,241.875
2015-06-04,2,22.3,230.9375
2015-06-04,3,22.3,220.3125
2015-06-04,4,20.4,258.4375
2015-06-04,5,16,234.375
2015-06-04,6,13.4,192.5
2015-06-04,7,11.7,138.4375
2015-06-04,8,10,83.125
2015-06-04,9,9,49.375
2015-06-04,10,8.1,44.375
2015-06-04,11,7.8,40.9375
2015-06-11,0.1,24.7237,232.4103125
2015-06-11,1,24.5333,232.0221875
2015-06-11,2,24.078,221.8128125
2015-06-11,3,20.0549,206.505
2015-06-11,4,16.7965,175.071875
2015-06-11,5,13.1516,116.8009375
2015-06-11,6,11.0079,51.20125
2015-06-11,7,9.8969,19.5853125
2015-06-11,8,8.7142,3.9875
2015-06-11,9,8.058,3.021875
2015-06-11,10,7.7593,2.408125
2015-06-11,11,7.5782,2.039375
2015-06-18,0.1,28.3076,233.7558125
2015-06-18,1,27.6644,229.845
2015-06-18,2,25.9723,243.4103125
2015-06-18,3,22.0399,202.3228125
2015-06-18,4,17.6925,151.7846875
2015-06-18,5,12.7957,76.41421875
2015-06-18,6,10.5208,31.464375
2015-06-18,7,9.4769,30.43625
2015-06-18,8,8.4924,3.098125
2015-06-18,9,8.0173,1.703125
2015-06-18,10,7.7167,2.0459375
2015-06-18,11,7.6596,1.475
2015-06-19,0.1,27.1113,228.7303125
2015-06-19,1,26.8839,226.78875
2015-06-19,2,27.2547,233.1990625
2015-06-19,3,21.98115,198.9596875
2015-06-19,4,16.291,135.7159375
2015-06-19,5,12.8929,77.53234375
2015-06-19,6,11.39775,50.9484375
2015-06-19,7,9.5636,13.99875
2015-06-19,8,8.7989,3.271875
2015-06-19,9,7.9996,2.561875
2015-06-19,10,7.842875,2.29828125
2015-06-19,11,7.6917,1.7884375
2015-06-25,0.1,27.9371,230.1903125
2015-06-25,1,27.7069,228.770625
2015-06-25,2,26.7426,241.4878125
2015-06-25,3,23.0681,206.475
2015-06-25,4,18.3901,132.9878125
2015-06-25,5,13.8406,84.958125
2015-06-25,6,11.1052,37.3553125
2015-06-25,7,9.361,10.334375
2015-06-25,8,8.3385,3.3396875
2015-06-25,9,8.0453,2.6259375
2015-06-25,10,7.7799,2.2515625
2015-06-25,11,7.7133,2.1646875
2015-07-02,0.1,25.3714,235.8284375
2015-07-02,1,25.3416,237.138125
2015-07-02,2,25.2773,232.5665625
2015-07-02,3,23.8593,166.04
2015-07-02,4,18.0437,99.2240625
2015-07-02,5,14.2188,56.8671875
2015-07-02,6,11.0822,26.4178125
2015-07-02,7,9.3475,4.6771875
2015-07-02,8,8.4072,3.3575
2015-07-02,9,8.0915,2.758125
2015-07-02,10,7.9134,2.570625
2015-07-02,11,7.7049,2.053125
2015-07-09,0.1,25.0477,233.57875
2015-07-09,1,24.9502,236.1690625
2015-07-09,2,24.8462,237.516875
2015-07-09,3,24.5398,193.1915625
2015-07-09,4,19.9956,62.290625
2015-07-09,5,14.8897,41.911875
2015-07-09,6,11.2598,45.9690625
2015-07-09,7,10.00885,8.130625
2015-07-09,8,9.1164,2.2728125
2015-07-09,9,8.364,1.995
2015-07-09,10,7.945,1.9178125
2015-07-09,11,7.6209,2.2403125
2015-07-16,0.1,25.876,236.906875
2015-07-16,1,25.7619,238.14875
2015-07-16,2,25.4279,210.9215625
2015-07-16,3,24.3636,148.90125
2015-07-16,4,19.819,58.4715625
2015-07-16,5,14.8906,27.7459375
2015-07-16,6,11.7988,76.8490625
2015-07-16,7,9.8835,3.88625
2015-07-16,8,8.6187,2.3790625
2015-07-16,9,8.2662,2.174375
2015-07-16,10,8.1466,2.158125
2015-07-16,11,7.7896,1.9375
2015-07-23,0.1,27.0723,236.3121875
2015-07-23,1,27.0395,236.2840625
2015-07-23,2,26.8009,225.699375
2015-07-23,3,24.4115,115.7084375
2015-07-23,4,19.7716,28.376875
2015-07-23,5,14.7845,23.9546875
2015-07-23,6,11.3515,7.21
2015-07-23,7,10.0758,2.6446875
2015-07-23,8,8.8653,2.2278125
2015-07-23,9,8.2769,2.096875
2015-07-23,10,7.9783,1.9659375
2015-07-23,11,7.7248,2.2071875
2015-07-30,0.1,27.6016,182.0984375
2015-07-30,1,27.6768,223.6771875
2015-07-30,2,27.5753,232.7340625
2015-07-30,3,25.0513,74.1453125
2015-07-30,4,19.8394,8.754375
2015-07-30,5,14.7764,63.6896875
2015-07-30,6,11.8277,3.8996875
2015-07-30,7,10.2709,2.3371875
2015-07-30,8,9.1168,1.9975
2015-07-30,9,8.375,2.0128125
2015-07-30,10,8.0009,2.1025
2015-07-30,11,7.7458,1.945
2015-08-13,0.1,25.7,185
2015-08-13,1,25.6,198.125
2015-08-13,2,25.5,196.875
2015-08-13,3,25.4,196.5625
2015-08-13,4,25,165.3125
2015-08-13,5,22.6,30.3125
2015-08-13,6,18,22.5
2015-08-13,7,13.6,32.5
2015-08-13,8,11.4,20.9375
2015-08-13,9,9.5,21.25
2015-08-13,10,8.6,22.8125
2015-08-13,11,8.3,22.8125
2015-09-04,0.1,27.2332,191.355625
2015-09-04,1,26.594,212.3365625
2015-09-04,2,26.2279,198.8578125
2015-09-04,3,25.5928,190.02875
2015-09-04,4,23.7018,94.8809375
2015-09-04,5,21.0099,11.1190625
2015-09-04,6,15.6245,25.7190625
2015-09-04,7,12.0317,2.99875
2015-09-04,8,10.3029,2.0865625
2015-09-04,9,8.8782,1.6175
2015-09-04,10,8.4435,1.450625
2015-09-04,11,8.1316,1.489375
2015-09-18,0.1,23.1102,250.244375
2015-09-18,1,23.0259,249.5778125
2015-09-18,2,22.554,250.4875
2015-09-18,3,22.3653,248.036875
2015-09-18,4,21.8946,183.9196875
2015-09-18,5,20.9536,85.3303125
2015-09-18,6,15.5084,25.5465625
2015-09-18,7,11.9778,3.893125
2015-09-18,8,9.8356,3.00875
2015-09-18,9,8.9741,2.3984375
2015-09-18,10,8.5505,2.3040625
2015-09-18,11,8.1761,2.161875
2015-10-02,0.1,18.8554,243.8190625
2015-10-02,1,18.8855,243.475
2015-10-02,2,18.8891,243.053125
2015-10-02,3,18.8865,242.8103125
2015-10-02,4,18.8858,243.0234375
2015-10-02,5,18.7953,241.2059375
2015-10-02,6,17.9149,104.1259375
2015-10-02,7,13.8796,7.7121875
2015-10-02,8,10.9193,4.605625
2015-10-02,9,9.1318,3.4996875
2015-10-02,10,8.567,2.920625
2015-10-02,11,8.3724,2.8096875
2015-10-23,0.1,15.59805,285.7870313
2015-10-23,1,15.5354,285.05625
2015-10-23,2,15.1719,283.6765625
2015-10-23,3,14.9856,281.8325
2015-10-23,4,14.7177,279.45125
2015-10-23,5,14.2896,246.6259375
2015-10-23,6,14.0982,227.835
2015-10-23,7,13.9341,209.4271875
2015-10-23,8,13.0578,97.33625
2015-10-23,9,9.8006,4.5090625
2015-10-23,10,9.1771,2.9659375
2015-10-23,11,8.8719,2.5984375
2016-04-05,0.1,11.45,301.25
2016-04-05,1,11.5,300.9375
2016-04-05,2,11.4,301.5625
2016-04-05,3,11.4,300.3125
2016-04-05,4,11.3,298.4375
2016-04-05,5,10.9,295.46875
2016-04-05,6,9.3,281.25
2016-04-05,7,8.3,270.46875
2016-04-05,8,7.4,258.75
2016-04-05,9,6.6,247.65625
2016-04-05,10,6.2,234.53125
2016-04-05,11,6.1,230
2016-04-06,0.1,11.5,302.1875
2016-04-06,1,11.5,302.1875
2016-04-06,2,11.4,301.875
2016-04-06,3,11.4,300.625
2016-04-06,4,11.4,299.375
2016-04-06,5,11.2,296.5625
2016-04-06,6,9.8,284.0625
2016-04-06,7,8.8,274.0625
2016-04-06,8,7.8,260.9375
2016-04-06,9,7,251.5625
2016-04-06,10,6.3,235.625
2016-04-06,11,6.2,230
2016-04-20,0.1,15.9,306.875
2016-04-20,1,15.5,325
2016-04-20,2,14.5,323.75
2016-04-20,3,12.8,327.5
2016-04-20,4,11.6,328.4375
2016-04-20,5,11,322.8125
2016-04-20,6,10.3,317.5
2016-04-20,7,9.7,298.75
2016-04-20,8,9.1,266.25
2016-04-20,9,8.4,212.5
2016-04-20,10,7.7,167.8125
2016-04-20,11,7.3,148.125
2016-05-04,0.1,19.6,273.75
2016-05-04,1,19.6,277.8125
2016-05-04,2,19.5,275.9375
2016-05-04,3,18.2,300.3125
2016-05-04,4,15.7,326.5625
2016-05-04,5,12.2,334.0625
2016-05-04,6,10.8,321.5625
2016-05-04,7,10,295.9375
2016-05-04,8,9.5,254.0625
2016-05-04,9,8.3,105.3125
2016-05-04,10,7.8,59.375
2016-05-04,11,7.7,47.1875
2016-05-12,0.1,19.178,203.6128125
2016-05-12,1,19.154,231.470625
2016-05-12,2,18.7808,282.6253125
2016-05-12,3,17.397,292.7525
2016-05-12,4,15.469,304.9525
2016-05-12,5,12.7387,328.513125
2016-05-12,6,10.7533,311.8975
2016-05-12,7,9.6135,232.9621875
2016-05-12,8,8.4061,65.2325
2016-05-12,9,7.9334,5.8215625
2016-05-12,10,7.7528,3.3940625
2016-05-12,11,7.593,2.8821875
2016-05-19,0.1,16.6825,287.1221875
2016-05-19,1,16.6841,286.580625
2016-05-19,2,16.6671,287.329375
2016-05-19,3,16.6497,285.45
2016-05-19,4,16.6106,285.116875
2016-05-19,5,13.3145,311.3890625
2016-05-19,6,10.6811,272.33375
2016-05-19,7,9.8162,215.2459375
2016-05-19,8,8.7056,47.836875
2016-05-19,9,8.0743,5.7290625
2016-05-19,10,7.8275,2.9465625
2016-05-19,11,7.5604,2.8878125
2016-05-26,0.1,20.6863,282.733125
2016-05-26,1,20.6536,283.24625
2016-05-26,2,18.2988,289.065
2016-05-26,3,17.6756,285.1859375
2016-05-26,4,16.7103,267.79625
2016-05-26,5,13.9921,281.36125
2016-05-26,6,11.2745,261.6871875
2016-05-26,7,9.718,151.4590625
2016-05-26,8,8.3909,5.4146875
2016-05-26,9,8.068,2.9275
2016-05-26,10,7.9469,2.6375
2016-05-26,11,7.7577,2.34
2016-05-29,0.1,23.1177,272.659375
2016-05-29,1,22.9614,271.43125
2016-05-29,2,19.6232,300.935625
2016-05-29,3,18.1381,294.973125
2016-05-29,4,16.938,271.66875
2016-05-29,5,14.0535,284.2525
2016-05-29,6,11.0209,256.97625
2016-05-29,7,9.9082,171.8175
2016-05-29,8,9.0251,32.5678125
2016-05-29,9,8.2975,3.80875
2016-05-29,10,8.0537,3.0540625
2016-05-29,11,7.6969,2.53625
2016-05-31,0.1,24.3209,271.153125
2016-05-31,1,23.7661,271.22
2016-05-31,2,19.9931,306.506875
2016-05-31,3,18.3591,297.7825
2016-05-31,4,16.7732,264.6009375
2016-05-31,5,14.4628,268.7134375
2016-05-31,6,10.9875,227.2440625
2016-05-31,7,9.8164,142.5921875
2016-05-31,8,8.9489,30.7271875
2016-05-31,9,8.3773,3.2146875
2016-05-31,10,8.1199,2.7134375
2016-05-31,11,7.6875,2.2559375
2016-06-02,0.1,24.2618,266.5925
2016-06-02,1,23.1865,307.7515625
2016-06-02,2,20.5774,315.884375
2016-06-02,3,19.2529,306.49
2016-06-02,4,17.472,279.32875
2016-06-02,5,13.5322,283.81625
2016-06-02,6,11.0347,235.5875
2016-06-02,7,9.8543,133.3340625
2016-06-02,8,8.8933,34.5021875
2016-06-02,9,8.2957,2.50625
2016-06-02,10,8.0848,2.26375
2016-06-02,11,7.695,1.9621875
2016-06-07,0.1,25.2975,168.5571875
2016-06-07,1,24.8828,205.5590625
2016-06-07,2,24.8726,264.38375
2016-06-07,3,19.7382,298.6178125
2016-06-07,4,17.1413,254.3190625
2016-06-07,5,13.7407,261.794375
2016-06-07,6,10.9362,180.07875
2016-06-07,7,9.7738,77.4559375
2016-06-07,8,8.7516,5.8440625
2016-06-07,9,8.259,2.378125
2016-06-07,10,7.9892,2.6709375
2016-06-07,11,7.6759,2.0996875
2016-06-08,0.1,24.0375,232.6346875
2016-06-08,1,23.7342,179.1371875
2016-06-08,2,23.898,175.641875
2016-06-08,3,20.0214,312.6215625
2016-06-08,4,17.7311,280.2340625
2016-06-08,5,14.06705,255.3046875
2016-06-08,6,11.8652,224.494375
2016-06-08,7,9.8488,96.45375
2016-06-08,8,8.7013,3.9184375
2016-06-08,9,8.1589,3.0746875
2016-06-08,10,7.9815,2.1965625
2016-06-08,11,7.7325,2
2016-06-16,0.1,24.3533,250.52625
2016-06-16,1,24.3431,251.214375
2016-06-16,2,24.3052,252.834375
2016-06-16,3,24.304,254.0125
2016-06-16,4,19.3618,266.20875
2016-06-16,5,14.0592,221.108125
2016-06-16,6,11.5035,157.4859375
2016-06-16,7,10.1468,84.446875
2016-06-16,8,9.0598,11.9459375
2016-06-16,9,8.4814,3.2134375
2016-06-16,10,8.2243,2.7240625
2016-06-16,11,8.0462,2.4040625
2016-06-23,0.1,23.57155,199.7846875
2016-06-23,1,23.9927,195.2609375
